Depdelay,Airline,Origin,Deptime,Airtime,Distance,Carrier,Weather,Lateaircraft
0,UA,NJ,11,38,200,0,0,0
0,UA,NJ,7,43,200,0,0,0
0,UA,NJ,8,118,748,0,0,0
0,UA,NJ,22,27,116,0,0,0
0,UA,NJ,12,208,1504,0,0,0
0,UA,NJ,7,204,1504,0,0,0
0,UA,NJ,9,113,746,0,0,0
0,UA,NJ,8,242,1882,0,0,0
1,UA,MA,9,350,2704,0,0,0
1,UA,IL,14,59,416,1,0,1
0,UA,IL,14,25,108,0,0,0
0,UA,IL,7,233,1846,0,0,0
1,UA,IL,21,60,403,0,0,0
1,UA,IL,18,90,723,0,0,1
0,UA,NJ,19,306,2425,0,0,0
0,UA,IL,12,136,1041,0,0,0
0,UA,IL,6,73,528,0,0,0
1,UA,IL,20,219,1671,1,0,1
0,UA,IL,13,93,646,0,0,0
1,UA,IL,9,108,900,1,0,1
0,UA,IL,8,135,977,0,0,0
1,UA,NJ,18,83,529,1,0,1
0,UA,IL,9,90,612,0,0,0
1,UA,IL,14,115,888,0,0,0
1,UA,NJ,21,203,1605,0,0,0
1,UA,MA,6,228,1754,1,0,0
0,UA,IL,8,95,783,0,0,0
0,UA,IL,21,108,802,0,0,0
0,UA,IL,17,113,802,0,0,0
1,UA,IL,20,47,316,0,0,1
0,UA,IL,9,89,763,0,0,0
0,UA,IL,7,92,606,0,0,0
0,UA,IL,6,77,588,0,0,0
1,UA,MA,23,212,1597,1,0,1
0,UA,IL,6,217,1744,0,0,0
0,UA,IL,8,95,719,0,0,0
0,UA,IL,7,213,1723,0,0,0
1,UA,IL,10,155,1185,0,0,1
1,UA,IL,21,57,397,0,0,0
1,UA,IL,21,169,1250,0,0,0
0,UA,IL,10,236,1781,0,0,0
0,UA,IL,21,93,646,0,0,0
1,UA,IL,7,229,1739,0,0,0
1,UA,IL,15,24,108,0,0,0
0,UA,IL,17,138,1005,0,0,0
0,UA,IL,12,158,925,0,0,0
1,UA,IL,15,122,802,0,0,1
1,UA,IL,11,153,1120,0,0,0
1,UA,IL,6,242,1846,0,0,0
0,UA,MA,7,58,200,0,0,0
0,UA,NJ,18,329,2402,0,0,0
1,UA,IL,11,125,802,1,0,0
1,UA,MA,9,336,2611,0,0,0
0,UA,NJ,5,111,719,0,0,0
1,UA,NJ,10,272,2227,0,0,0
0,UA,MA,19,69,413,0,0,0
0,UA,IL,10,191,1514,0,0,0
1,UA,NJ,19,60,404,0,0,0
1,UA,IL,10,167,925,0,0,0
1,UA,IL,9,187,1352,0,0,1
1,UA,IL,6,93,733,0,0,0
0,UA,MA,5,51,200,0,0,0
0,UA,IL,12,61,403,0,0,0
1,UA,IL,18,165,1182,1,0,0
1,UA,IL,13,163,1182,1,0,1
0,UA,NJ,21,41,200,0,0,0
0,UA,IL,19,81,588,0,0,0
0,UA,MA,19,46,200,0,0,0
0,UA,NJ,13,37,200,0,0,0
0,UA,IL,6,148,925,0,0,0
1,UA,NJ,16,215,1605,0,0,0
0,UA,NJ,6,203,1400,0,0,0
1,UA,IL,18,129,925,0,0,0
0,UA,IL,7,105,760,0,0,0
1,UA,NJ,19,110,719,0,0,0
1,UA,IL,21,116,888,0,0,0
0,UA,NJ,7,72,416,0,0,0
0,UA,IL,8,114,888,0,0,0
1,UA,IL,14,72,528,1,0,0
0,UA,IL,19,216,1726,0,0,0
0,UA,NJ,6,113,719,0,0,0
0,UA,IL,21,82,588,0,0,0
1,UA,IL,19,107,719,0,0,1
1,UA,IL,8,268,2072,1,0,0
1,UA,IL,17,92,719,1,0,0
0,UA,NJ,14,41,212,0,0,0
1,UA,NJ,9,309,2565,0,0,0
0,UA,NJ,16,143,1008,0,0,0
1,UA,NJ,22,136,997,1,0,1
0,UA,NJ,13,340,2565,0,0,0
0,UA,NJ,14,52,199,0,0,0
0,UA,NJ,11,306,2454,0,0,0
1,UA,IL,15,47,296,0,0,1
0,UA,MA,11,47,200,0,0,0
1,UA,IL,10,117,888,1,0,0
1,UA,NJ,9,133,937,1,0,0
0,UA,IL,13,134,977,0,0,0
0,UA,MA,9,49,200,0,0,0
0,UA,NJ,13,315,2402,0,0,0
0,UA,NJ,17,38,200,0,0,0
0,UA,IL,6,98,717,0,0,0
0,UA,IL,9,230,1846,0,0,0
0,UA,NJ,12,136,997,0,0,0
1,UA,NJ,21,348,2565,1,0,1
1,UA,IL,20,237,1829,1,0,0
0,UA,NJ,16,319,2454,0,0,0
0,UA,NJ,15,189,1372,0,0,0
0,UA,NJ,8,100,708,0,0,0
1,UA,NJ,21,142,1068,0,0,0
0,UA,IL,19,161,1162,0,0,0
0,UA,IL,14,53,316,0,0,0
0,UA,NJ,10,107,746,0,0,0
0,UA,NJ,6,327,2565,0,0,0
0,UA,IL,7,228,1721,0,0,0
0,UA,NJ,20,199,1504,0,0,0
0,UA,IL,15,218,1744,0,0,0
0,UA,NJ,18,307,2425,0,0,0
1,UA,IL,13,232,1846,0,0,0
0,UA,IL,19,100,733,0,0,0
0,UA,MA,6,334,2611,0,0,0
0,UA,NJ,10,110,719,0,0,0
1,UA,IL,22,88,719,1,0,1
0,UA,NJ,17,190,1400,0,0,0
1,UA,IL,21,95,783,0,0,0
0,UA,NJ,8,102,645,0,0,0
0,UA,NJ,6,139,997,0,0,0
0,UA,NJ,11,280,2227,0,0,0
0,UA,NJ,15,143,1065,0,0,0
0,UA,NJ,6,129,937,0,0,0
0,UA,NJ,14,140,997,0,0,0
1,UA,MA,14,237,1597,1,0,0
0,UA,NJ,10,77,550,0,0,0
0,UA,IL,8,214,1726,0,0,0
0,UA,NJ,18,147,1023,0,0,0
0,UA,IL,18,83,594,0,0,0
1,UA,NJ,7,274,2227,0,0,0
0,UA,IL,15,128,977,0,0,0
0,UA,IL,10,236,1846,0,0,0
1,UA,IL,20,221,1846,0,0,1
1,UA,IL,15,59,413,0,0,0
1,UA,NJ,20,342,2565,1,0,1
1,UA,IL,6,84,723,0,0,0
0,UA,IL,7,52,334,0,0,0
0,UA,IL,12,59,334,0,0,0
1,UA,NJ,16,319,2402,0,0,0
0,UA,NJ,14,36,200,0,0,0
1,UA,NJ,20,38,199,0,0,0
0,UA,IL,5,102,867,0,0,0
0,UA,IL,14,103,733,0,0,0
1,UA,IL,16,230,1721,0,0,1
1,UA,NJ,19,136,997,0,0,1
0,UA,NJ,6,42,200,0,0,0
0,UA,IL,7,95,719,0,0,0
1,UA,NJ,22,101,708,1,0,1
0,UA,NJ,20,110,719,0,0,0
1,UA,IL,20,102,900,0,0,1
1,UA,IL,15,188,1440,0,0,0
0,UA,NJ,17,319,2454,0,0,0
1,UA,MA,18,133,867,1,0,1
0,UA,NJ,15,281,2227,0,0,0
0,UA,NJ,8,302,2425,0,0,0
0,UA,IL,10,213,1723,0,0,0
0,UA,NJ,16,338,2565,0,0,0
0,UA,MA,13,130,867,0,0,0
0,UA,IL,7,93,612,0,0,0
1,UA,NJ,0,135,1023,1,0,1
1,UA,MA,14,45,200,0,0,0
1,UA,NJ,19,319,2434,0,0,0
1,UA,NJ,8,149,1068,1,0,0
1,UA,NJ,20,200,1608,0,0,0
0,UA,NJ,14,140,1023,0,0,0
1,UA,NJ,21,146,1085,0,0,0
0,UA,IL,12,222,1744,0,0,0
1,UA,NJ,14,205,1400,0,0,0
0,UA,IL,6,93,646,0,0,0
0,UA,NJ,8,62,404,0,0,0
0,UA,NJ,12,123,937,0,0,0
0,UA,NJ,21,352,2565,0,0,0
0,UA,NJ,8,204,1608,0,0,0
0,UA,NJ,15,315,2565,0,0,0
0,UA,IL,11,115,760,0,0,0
1,UA,IL,6,85,612,0,0,0
0,UA,NJ,12,136,746,0,0,0
1,UA,IL,8,221,1744,0,0,0
1,UA,NJ,6,323,2565,0,0,1
0,UA,IL,9,153,1162,0,0,0
0,UA,IL,18,105,599,0,0,0
1,UA,IL,20,234,1846,0,0,0
1,UA,IL,16,59,409,0,0,1
0,UA,IL,7,61,416,0,0,0
1,UA,IL,17,24,137,1,0,1
1,UA,IL,16,63,409,1,0,0
1,UA,NJ,6,139,1023,1,0,1
0,UA,MA,16,47,200,0,0,0
0,UA,IL,8,102,867,0,0,0
1,UA,NJ,21,125,937,1,0,1
0,UA,NJ,11,159,1085,0,0,0
0,UA,IL,6,52,334,0,0,0
0,UA,IL,22,231,1846,0,0,0
0,UA,IL,5,82,612,0,0,0
0,UA,NJ,5,142,1065,0,0,0
1,UA,IL,15,139,925,0,0,0
0,UA,NJ,14,89,583,0,0,0
0,UA,IL,14,167,1197,0,0,0
1,UA,IL,16,364,2846,1,0,0
0,UA,IL,7,57,413,0,0,0
0,UA,IL,15,62,403,0,0,0
0,UA,IL,9,359,2846,0,0,0
1,UA,IL,22,83,612,1,0,1
0,UA,IL,7,137,1012,0,0,0
0,UA,NJ,11,209,1605,0,0,0
1,UA,MA,7,220,1597,0,0,0
0,UA,MA,10,135,867,0,0,0
1,UA,NJ,19,140,1085,0,0,0
1,UA,IL,12,119,802,0,0,0
0,UA,IL,18,104,867,0,0,0
1,UA,IL,21,126,925,0,0,0
1,UA,IL,16,229,1846,0,0,0
0,UA,MA,18,52,200,0,0,0
0,UA,IL,21,210,1744,0,0,0
0,UA,IL,18,167,1197,0,0,0
0,UA,NJ,16,111,719,0,0,0
0,UA,IL,15,51,334,0,0,0
0,UA,IL,7,93,733,0,0,0
0,UA,NJ,22,312,2454,0,0,0
0,UA,IL,15,221,1726,0,0,0
0,UA,IL,6,100,733,0,0,0
1,UA,NJ,21,126,937,0,0,0
0,UA,NJ,9,302,2454,0,0,0
0,UA,IL,21,31,196,0,0,0
0,UA,IL,5,98,606,0,0,0
1,UA,NJ,21,315,2454,1,0,1
0,UA,NJ,6,68,416,0,0,0
0,UA,IL,14,133,925,0,0,0
0,UA,MA,18,236,1754,0,0,0
1,UA,IL,22,123,925,1,0,0
0,UA,NJ,7,156,1085,0,0,0
0,UA,IL,10,228,1829,0,0,0
0,UA,NJ,9,42,200,0,0,0
0,UA,MA,5,53,200,0,0,0
0,UA,NJ,8,198,1400,0,0,0
1,UA,NJ,18,306,2434,0,0,0
1,UA,NJ,22,202,1585,0,0,1
0,UA,IL,7,238,1846,0,0,0
0,UA,IL,6,46,264,0,0,0
0,UA,IL,21,89,723,0,0,0
0,UA,IL,14,114,760,0,0,0
0,UA,IL,15,343,2785,0,0,0
0,UA,IL,11,49,296,0,0,0
0,UA,NJ,6,47,212,0,0,0
0,UA,NJ,20,46,200,0,0,0
0,UA,IL,7,102,867,0,0,0
1,UA,NJ,15,126,937,0,0,0
0,UA,NJ,7,108,719,0,0,0
1,UA,IL,21,57,316,0,0,0
0,UA,IL,17,92,642,0,0,0
0,UA,IL,15,114,867,0,0,0
0,UA,IL,8,100,733,0,0,0
0,UA,NJ,19,41,212,0,0,0
0,UA,IL,11,139,1005,0,0,0
1,UA,IL,22,63,474,1,0,1
0,UA,IL,12,230,1846,0,0,0
1,UA,IL,12,117,888,1,0,1
0,UA,NJ,14,340,2565,0,0,0
0,UA,IL,21,26,137,0,0,0
0,UA,IL,10,99,733,0,0,0
0,UA,NJ,9,320,2434,0,0,0
1,UA,IL,21,79,612,1,0,0
1,UA,IL,6,47,316,0,0,0
1,UA,IL,19,112,802,0,0,1
1,UA,IL,10,143,1005,0,0,0
0,UA,MA,8,131,867,0,0,0
0,UA,IL,12,119,888,0,0,0
0,UA,IL,22,49,334,0,0,0
1,UA,IL,9,128,802,1,0,0
1,UA,IL,9,232,1846,0,0,0
0,UA,IL,18,117,888,0,0,0
0,UA,NJ,5,304,2454,0,0,0
0,UA,NJ,13,115,719,0,0,0
0,UA,NJ,15,312,2454,0,0,0
1,UA,NJ,19,348,2565,0,0,0
1,UA,IL,8,169,925,1,0,1
0,UA,NJ,15,107,719,0,0,0
0,UA,IL,18,231,1846,0,0,0
1,UA,IL,8,156,1120,0,0,0
0,UA,IL,21,233,1846,0,0,0
1,UA,IL,14,57,413,1,0,0
0,UA,NJ,14,133,937,0,0,0
0,UA,IL,10,187,1440,0,0,0
1,UA,MA,17,330,2611,0,0,0
0,UA,MA,19,130,867,0,0,0
1,UA,NJ,21,146,1065,0,0,1
0,UA,IL,5,117,888,0,0,0
0,UA,NJ,7,310,2454,0,0,0
1,UA,IL,18,45,316,0,0,0
0,UA,MA,8,49,200,0,0,0
0,UA,NJ,7,154,1065,0,0,0
1,UA,IL,18,100,733,0,0,1
1,UA,NJ,16,190,1400,0,0,0
0,UA,IL,23,215,1744,0,0,0
0,UA,IL,12,98,733,0,0,0
0,UA,IL,18,68,528,0,0,0
0,UA,IL,7,118,888,0,0,0
1,UA,IL,12,121,773,1,0,0
1,UA,IL,20,155,1185,1,0,1
1,UA,IL,21,99,867,0,0,0
1,UA,IL,8,181,1440,0,0,0
1,UA,NJ,20,274,2227,0,0,0
0,UA,IL,14,89,678,0,0,0
0,UA,NJ,10,213,1400,0,0,0
0,UA,IL,18,101,717,0,0,0
0,UA,IL,14,65,474,0,0,0
0,UA,IL,5,137,1005,0,0,0
0,UA,MA,12,231,1754,0,0,0
0,UA,IL,19,211,1723,0,0,0
1,UA,IL,20,103,867,1,0,0
1,UA,MA,22,214,1597,1,0,1
1,UA,IL,16,230,1739,0,0,0
0,UA,IL,12,87,678,0,0,0
1,UA,NJ,9,318,2565,0,0,0
0,UA,IL,5,96,719,0,0,0
1,UA,IL,10,230,1721,1,0,0
1,UA,IL,10,81,588,0,0,1
1,UA,IL,20,86,678,1,0,1
1,UA,IL,18,81,612,1,0,1
0,UA,IL,13,100,612,0,0,0
0,UA,IL,19,94,719,0,0,0
1,UA,IL,11,96,719,0,0,0
1,UA,NJ,23,100,746,1,0,1
1,UA,NJ,22,42,246,0,0,0
0,UA,MA,16,135,867,0,0,0
1,UA,IL,21,186,1514,1,0,1
0,UA,IL,17,85,622,0,0,0
0,UA,IL,15,220,1744,0,0,0
0,UA,NJ,5,274,2133,0,0,0
1,UA,IL,18,115,760,1,0,1
1,UA,IL,14,107,867,0,0,1
1,UA,NJ,18,120,746,0,0,0
0,UA,IL,12,211,1744,0,0,0
1,UA,MA,20,361,2704,1,0,1
1,UA,NJ,22,42,266,0,0,0
0,UA,IL,12,223,1739,0,0,0
0,UA,IL,15,101,733,0,0,0
1,UA,IL,12,106,867,0,0,0
0,UA,IL,10,211,1744,0,0,0
0,UA,NJ,4,209,1605,0,0,0
0,UA,MA,9,71,413,0,0,0
1,UA,IL,13,159,1250,0,0,0
0,UA,IL,8,117,837,0,0,0
1,UA,IL,14,183,1514,0,0,1
1,UA,IL,20,226,1739,1,0,0
0,UA,IL,20,229,1781,0,0,0
1,UA,NJ,19,142,1065,0,0,1
0,UA,MA,14,69,413,0,0,0
0,UA,IL,19,129,977,0,0,0
0,UA,IL,13,102,733,0,0,0
0,UA,NJ,7,199,1400,0,0,0
0,UA,IL,8,166,1182,0,0,0
0,UA,IL,11,233,1846,0,0,0
0,UA,IL,13,88,588,0,0,0
1,UA,NJ,8,312,2565,1,0,0
0,UA,NJ,8,314,2454,0,0,0
1,UA,IL,20,202,1498,0,0,0
1,UA,NJ,19,215,1605,0,0,0
0,UA,IL,21,177,1440,0,0,0
0,UA,MA,10,342,2704,0,0,0
0,UA,NJ,7,108,746,0,0,0
0,UA,IL,15,118,888,0,0,0
0,UA,NJ,19,330,2548,0,0,0
0,UA,MA,7,138,867,0,0,0
0,UA,MA,15,257,1754,0,0,0
0,UA,IL,17,97,783,0,0,0
1,UA,MA,18,134,867,0,0,0
0,UA,NJ,16,129,937,0,0,0
0,UA,MA,5,370,2704,0,0,0
0,UA,IL,13,153,1005,0,0,0
0,UA,IL,7,94,733,0,0,0
1,UA,NJ,9,108,719,0,0,1
1,UA,NJ,16,69,416,1,0,0
1,UA,NJ,18,106,746,0,0,0
0,UA,IL,10,229,1739,0,0,0
1,UA,IL,19,206,1744,0,0,0
0,UA,IL,16,130,888,0,0,0
0,UA,NJ,12,313,2434,0,0,0
0,UA,IL,14,142,1012,0,0,0
1,UA,IL,16,214,1723,0,0,0
0,UA,MA,5,71,413,0,0,0
0,UA,IL,6,85,622,0,0,0
1,UA,IL,7,86,678,0,0,0
0,UA,NJ,10,128,937,0,0,0
0,UA,IL,13,180,1440,0,0,0
0,UA,IL,17,212,1744,0,0,0
0,UA,NJ,12,168,1167,0,0,0
1,UA,NJ,8,586,4962,0,0,0
0,UA,NJ,13,199,1400,0,0,0
0,UA,MA,15,369,2704,0,0,0
1,UA,IL,22,129,1041,1,0,1
0,UA,NJ,11,139,1023,0,0,0
1,UA,NJ,22,190,1400,0,0,1
0,UA,MA,7,228,1754,0,0,0
1,UA,NJ,23,77,529,0,0,1
0,UA,MA,7,350,2704,0,0,0
0,UA,IL,11,218,1744,0,0,0
0,UA,IL,14,83,622,0,0,0
1,UA,MA,6,218,1597,0,0,0
0,UA,IL,9,51,316,0,0,0
1,UA,NJ,21,94,628,1,0,1
1,UA,IL,14,91,723,0,0,0
0,UA,NJ,7,206,1605,0,0,0
1,UA,NJ,7,,2402,0,0,0
0,UA,IL,21,60,416,0,0,0
1,UA,NJ,20,107,748,0,0,0
1,UA,IL,21,117,888,0,0,1
1,UA,IL,17,95,733,0,0,0
0,UA,IL,19,229,1721,0,0,0
0,UA,NJ,7,138,997,0,0,0
0,UA,IL,22,186,1514,0,0,0
0,UA,IL,18,142,1012,0,0,0
0,UA,IL,12,233,1721,0,0,0
0,UA,NJ,14,120,748,0,0,0
1,UA,NJ,20,274,2133,0,0,0
1,UA,IL,15,96,719,1,0,0
0,UA,IL,21,81,622,0,0,0
1,UA,IL,21,80,588,0,0,1
1,UA,IL,15,239,1846,1,0,1
0,UA,IL,19,53,334,0,0,0
1,UA,IL,10,506,4243,0,0,0
1,UA,IL,7,161,1197,0,0,0
0,UA,MA,7,357,2704,0,0,0
0,UA,IL,8,136,1005,0,0,0
0,UA,MA,5,131,867,0,0,0
0,UA,NJ,15,215,1605,0,0,0
1,UA,NJ,9,210,1605,0,0,0
0,UA,IL,19,95,733,0,0,0
0,UA,NJ,9,308,2434,0,0,0
1,UA,NJ,22,321,2500,1,0,0
0,UA,NJ,8,91,631,0,0,0
1,UA,MA,18,349,2704,1,0,1
0,UA,NJ,13,214,1569,0,0,0
0,UA,IL,8,197,1514,0,0,0
0,UA,MA,10,49,200,0,0,0
0,UA,NJ,14,319,2454,0,0,0
1,UA,NJ,20,256,1969,0,0,0
0,UA,IL,12,223,1723,0,0,0
1,UA,IL,6,138,802,0,0,0
1,UA,NJ,23,60,416,0,0,1
0,UA,NJ,21,50,284,0,0,0
1,UA,NJ,18,50,319,1,0,1
1,UA,NJ,15,150,1167,1,0,1
1,UA,NJ,22,293,2227,1,0,0
0,UA,NJ,11,164,1065,0,0,0
0,UA,NJ,5,197,1372,0,0,0
0,UA,NJ,6,104,628,0,0,0
1,UA,NJ,23,47,200,1,0,1
1,UA,NJ,16,34,200,0,0,0
0,UA,NJ,11,36,200,0,0,0
0,UA,NJ,7,36,200,0,0,0
0,UA,NJ,8,110,748,0,0,0
1,UA,NJ,23,32,116,0,0,1
0,UA,NJ,12,202,1504,0,0,0
0,UA,NJ,7,205,1504,0,0,0
1,UA,NJ,9,112,746,1,0,1
0,UA,NJ,8,239,1882,0,0,0
1,UA,MA,9,334,2704,0,0,0
0,UA,IL,12,58,416,0,0,0
0,UA,IL,14,23,108,0,0,0
0,UA,IL,7,240,1846,0,0,0
1,UA,IL,22,65,403,1,0,1
0,UA,IL,18,89,723,0,0,0
0,UA,NJ,19,313,2425,0,0,0
0,UA,IL,12,139,1041,0,0,0
0,UA,IL,6,72,528,0,0,0
1,UA,IL,20,214,1671,0,0,0
0,UA,IL,14,88,646,0,0,0
0,UA,IL,8,109,900,0,0,0
0,UA,IL,8,138,977,0,0,0
1,UA,NJ,16,80,529,0,0,1
0,UA,IL,9,82,612,0,0,0
1,UA,IL,14,121,888,0,0,0
1,UA,NJ,22,204,1605,1,0,1
0,UA,MA,5,237,1754,0,0,0
0,UA,IL,8,92,783,0,0,0
0,UA,IL,21,114,802,0,0,0
0,UA,IL,17,119,802,0,0,0
0,UA,IL,19,49,316,0,0,0
1,UA,IL,10,91,763,1,0,1
1,UA,IL,8,81,606,1,0,0
0,UA,IL,6,79,588,0,0,0
1,UA,MA,17,240,1597,0,0,0
0,UA,IL,6,223,1744,0,0,0
0,UA,IL,9,94,719,0,0,0
0,UA,IL,7,228,1723,0,0,0
0,UA,IL,9,155,1185,0,0,0
0,UA,IL,21,56,397,0,0,0
0,UA,IL,21,168,1250,0,0,0
0,UA,IL,10,233,1781,0,0,0
0,UA,IL,21,93,646,0,0,0
0,UA,IL,7,227,1739,0,0,0
0,UA,IL,15,24,108,0,0,0
0,UA,IL,17,130,1005,0,0,0
0,UA,IL,12,140,925,0,0,0
0,UA,IL,15,122,802,0,0,0
0,UA,IL,11,144,1120,0,0,0
0,UA,IL,6,244,1846,0,0,0
0,UA,MA,7,47,200,0,0,0
1,UA,NJ,22,301,2402,1,0,1
1,UA,IL,11,120,802,1,0,0
1,UA,MA,9,335,2611,0,0,0
0,UA,NJ,5,109,719,0,0,0
0,UA,NJ,9,287,2227,0,0,0
1,UA,MA,22,70,413,0,0,1
0,UA,IL,10,198,1514,0,0,0
1,UA,NJ,20,63,404,1,0,1
0,UA,IL,10,124,925,0,0,0
0,UA,IL,9,182,1352,0,0,0
1,UA,IL,6,98,733,1,0,0
0,UA,MA,5,45,200,0,0,0
0,UA,IL,12,61,403,0,0,0
0,UA,IL,18,153,1182,0,0,0
1,UA,IL,11,157,1182,0,0,0
1,UA,NJ,1,32,200,0,0,1
0,UA,IL,19,74,588,0,0,0
1,UA,MA,19,52,200,0,0,0
0,UA,NJ,13,37,200,0,0,0
1,UA,IL,6,125,925,0,0,0
1,UA,NJ,17,212,1605,0,0,0
0,UA,NJ,6,184,1400,0,0,0
1,UA,IL,18,129,925,0,0,0
0,UA,IL,7,97,760,0,0,0
1,UA,NJ,19,113,719,0,0,0
0,UA,IL,21,116,888,0,0,0
0,UA,NJ,7,69,416,0,0,0
0,UA,IL,9,125,888,0,0,0
0,UA,IL,13,73,528,0,0,0
1,UA,IL,20,211,1726,0,0,0
0,UA,NJ,6,110,719,0,0,0
0,UA,IL,21,76,588,0,0,0
1,UA,IL,17,94,719,0,0,0
0,UA,IL,7,253,2072,0,0,0
0,UA,IL,16,94,719,0,0,0
1,UA,NJ,15,40,212,1,0,0
0,UA,NJ,9,307,2565,0,0,0
0,UA,NJ,16,147,1008,0,0,0
1,UA,NJ,22,135,997,0,0,1
0,UA,NJ,13,328,2565,0,0,0
0,UA,NJ,14,41,199,0,0,0
0,UA,IL,14,45,296,0,0,0
1,UA,MA,13,46,200,1,0,0
0,UA,IL,10,122,888,0,0,0
1,UA,NJ,9,146,937,1,0,0
0,UA,IL,13,140,977,0,0,0
0,UA,MA,9,53,200,0,0,0
1,UA,NJ,13,305,2402,0,0,0
1,UA,NJ,17,48,200,0,0,0
1,UA,IL,6,99,717,0,0,0
0,UA,IL,9,253,1846,0,0,0
1,UA,NJ,14,149,997,1,0,1
0,UA,NJ,17,339,2565,0,0,0
0,UA,IL,19,238,1829,0,0,0
0,UA,NJ,10,329,2565,0,0,0
1,UA,NJ,18,,2454,0,0,0
0,UA,NJ,15,182,1372,0,0,0
0,UA,NJ,8,108,708,0,0,0
1,UA,NJ,21,149,1068,1,0,1
1,UA,IL,19,153,1162,0,0,0
0,UA,IL,14,52,316,0,0,0
1,UA,NJ,11,112,746,0,0,0
1,UA,NJ,7,330,2565,0,0,0
0,UA,IL,7,225,1721,0,0,0
1,UA,NJ,23,195,1504,1,0,1
1,UA,IL,15,226,1744,0,0,0
1,UA,NJ,19,312,2425,1,0,1
0,UA,IL,12,235,1846,0,0,0
0,UA,IL,19,94,733,0,0,0
0,UA,MA,6,340,2611,0,0,0
1,UA,NJ,10,105,719,0,0,0
0,UA,IL,21,93,719,0,0,0
1,UA,NJ,17,193,1400,0,0,0
0,UA,IL,21,90,783,0,0,0
0,UA,NJ,8,102,645,0,0,0
0,UA,NJ,6,138,997,0,0,0
1,UA,NJ,13,285,2227,1,0,1
1,UA,NJ,20,141,1065,1,0,0
1,UA,NJ,8,130,937,1,0,0
0,UA,NJ,14,143,997,0,0,0
0,UA,MA,13,231,1597,0,0,0
0,UA,NJ,10,86,550,0,0,0
0,UA,IL,8,229,1726,0,0,0
1,UA,NJ,19,134,1023,1,0,1
0,UA,IL,18,74,594,0,0,0
0,UA,NJ,6,284,2227,0,0,0
0,UA,IL,15,134,977,0,0,0
0,UA,IL,10,237,1846,0,0,0
0,UA,IL,19,239,1846,0,0,0
0,UA,IL,15,59,413,0,0,0
1,UA,NJ,16,328,2565,0,0,0
1,UA,IL,6,88,723,0,0,0
0,UA,IL,8,51,334,0,0,0
0,UA,IL,12,54,334,0,0,0
1,UA,NJ,18,315,2402,0,0,1
1,UA,NJ,14,37,200,0,0,1
1,UA,NJ,21,49,199,1,0,1
0,UA,IL,5,104,867,0,0,0
1,UA,IL,15,103,733,1,0,0
0,UA,IL,15,229,1721,0,0,0
1,UA,NJ,19,135,997,0,0,1
1,UA,NJ,7,35,200,1,0,0
0,UA,IL,7,94,719,0,0,0
1,UA,NJ,21,101,708,0,0,1
1,UA,NJ,21,110,719,1,0,0
0,UA,IL,19,112,900,0,0,0
0,UA,IL,15,197,1440,0,0,0
1,UA,NJ,18,314,2454,0,0,0
0,UA,MA,15,136,867,0,0,0
0,UA,NJ,15,289,2227,0,0,0
1,UA,NJ,8,310,2425,0,0,0
0,UA,IL,9,229,1723,0,0,0
1,UA,NJ,17,322,2565,0,0,0
0,UA,MA,13,135,867,0,0,0
0,UA,IL,7,102,612,0,0,0
0,UA,NJ,21,131,1023,0,0,0
1,UA,MA,14,45,200,0,0,0
1,UA,NJ,21,312,2434,1,0,1
0,UA,NJ,7,153,1068,0,0,0
1,UA,NJ,21,203,1608,1,0,1
0,UA,NJ,14,153,1023,0,0,0
1,UA,NJ,23,135,1085,0,0,1
1,UA,IL,13,222,1744,0,0,0
1,UA,NJ,15,193,1400,1,0,1
0,UA,IL,6,89,646,0,0,0
0,UA,NJ,8,64,404,0,0,0
0,UA,NJ,12,163,937,0,0,0
0,UA,NJ,21,333,2565,0,0,0
1,UA,NJ,8,193,1608,0,0,0
1,UA,NJ,15,312,2565,0,0,0
0,UA,IL,11,108,760,0,0,0
0,UA,IL,6,83,612,0,0,0
0,UA,NJ,12,118,746,0,0,0
0,UA,IL,7,224,1744,0,0,0
0,UA,NJ,5,326,2565,0,0,0
0,UA,IL,10,154,1162,0,0,0
1,UA,IL,18,81,599,0,0,1
1,UA,IL,20,230,1846,0,0,0
1,UA,IL,14,59,409,0,0,0
0,UA,IL,7,60,416,0,0,0
0,UA,IL,15,26,137,0,0,0
0,UA,IL,15,69,409,0,0,0
0,UA,NJ,6,148,1023,0,0,0
1,UA,MA,17,49,200,0,0,1
0,UA,IL,8,105,867,0,0,0
1,UA,NJ,20,123,937,0,0,0
0,UA,NJ,11,164,1085,0,0,0
0,UA,IL,6,53,334,0,0,0
0,UA,IL,22,235,1846,0,0,0
1,UA,IL,6,84,612,0,0,0
0,UA,NJ,5,153,1065,0,0,0
1,UA,IL,15,134,925,0,0,0
1,UA,NJ,15,84,583,1,0,1
0,UA,IL,14,157,1197,0,0,0
1,UA,IL,15,360,2846,0,0,0
0,UA,IL,7,57,413,0,0,0
0,UA,IL,15,65,403,0,0,0
0,UA,IL,9,364,2846,0,0,0
0,UA,IL,19,83,612,0,0,0
1,UA,IL,8,130,1012,0,0,0
0,UA,NJ,11,213,1605,0,0,0
0,UA,MA,7,209,1597,0,0,0
0,UA,MA,10,134,867,0,0,0
1,UA,NJ,19,146,1085,1,0,1
0,UA,IL,12,119,802,0,0,0
